event_id,publish_date,disruption_type,location_entities,severity_score,predicted_label,predicted_probability
c3b75f9988,1504107934000,PORT_CONGESTION,UNKNOWN,8,1,0.8947
deb2f85de5,1504037974000,PORT_CONGESTION,"US,BS",5,1,0.5748
857712520c,2017-08-30,PORT_CONGESTION,US,8,1,0.8716
f6c7e519e2,1504186545000,PORT_CONGESTION,US,9,1,0.9015
9e3ca9f1de,1504179393000,PORT_CONGESTION,"CN,HK,KZ,UZ,KG,TJ,TM,GE,AM,AZ,UA",8,1,0.8248
e09913d6b2,1504129037000,PORT_CONGESTION,GB,8,1,0.8012
28d4584f13,1504271326000,PORT_CONGESTION,CA,9,1,0.915
fa964e65c3,1504263956000,PORT_CONGESTION,UNKNOWN,8,1,0.8351
0d7ef98917,1504249905000,GEOPOLITICAL,"HK,VI",7,1,0.5451
79b0d081e1,2017-09-06,PORT_CONGESTION,VI,5,1,0.514
40688b6f19,1504820018000,PORT_CONGESTION,"BE,KR,IN,TH,GB",7,1,0.7835
fb8019fa6e,1504962044000,PORT_CONGESTION,US,8,1,0.879
4943d6414e,1504890230000,PORT_CONGESTION,"US,VI,DE",9,1,0.9098
7ac2a9e135,1505044801000,PORT_CONGESTION,UNKNOWN,9,1,0.917
e23d1de28e,2017-09-11,PORT_CONGESTION,UNKNOWN,9,1,0.9006
9105b3ab33,2017-09-11,PORT_CONGESTION,VI,8,1,0.8704
8dec86c7be,1505327952000,PORT_CONGESTION,US,8,1,0.8877
4452c7390a,1505440978000,PORT_CONGESTION,US,8,1,0.8789
f71d1e161d,2017-09-15,GENERAL_DISRUPTION,UNKNOWN,6,1,0.6706
f9803a8d78,2017-09-15,GENERAL_DISRUPTION,UNKNOWN,5,1,0.5831
f5a21d326f,1505733464000,PORT_CONGESTION,IN,8,1,0.8715
5b3b0d1571,1505818776000,PORT_CONGESTION,US,9,1,0.9122
cada070755,2017-09-19,PORT_CONGESTION,"CN,AU",8,1,0.8226
63980af87c,1505911920000,PORT_CONGESTION,UNKNOWN,7,1,0.7268
5594cd6120,2017-09-20,GENERAL_DISRUPTION,US,8,1,0.8241
2653743a2e,2017-09-22,LABOR_STRIKE,"VI,CA,MX",7,1,0.7866
f2809396a1,2017-09-25,PORT_CONGESTION,"CN,SG,HK",7,1,0.7392
2d65a49981,2017-09-25,PORT_CONGESTION,UNKNOWN,8,1,0.8816
aa032ec35d,2017-09-27,WEATHER_EVENT,"MP,VI",10,1,0.8716
39c2c7f303,1506625577000,PORT_CONGESTION,UNKNOWN,9,1,0.919
6fdb028ad5,2017-09-29,PORT_CONGESTION,DE,5,1,0.5887
fc13e2ede4,2017-10-02,PORT_CONGESTION,UNKNOWN,9,1,0.902
9cd7aad5a0,2017-10-03,PORT_CONGESTION,UNKNOWN,8,1,0.8392
184d390758,2017-10-05,PORT_CONGESTION,CA,8,1,0.8886
ac23bea46b,2017-10-09,PORT_CONGESTION,UNKNOWN,5,1,0.5216
3940d2e875,2017-10-09,PORT_CONGESTION,UNKNOWN,8,1,0.8604
91bdcb4c31,1507806883000,PORT_CONGESTION,"NL,KR",8,1,0.8844
7b3175e272,1507750801000,PORT_CONGESTION,FR,6,1,0.6763
6ff69ea7ff,2017-10-13,PORT_CONGESTION,"PR,AR,BF,VI",6,1,0.6544
a3a960afe3,1507926137000,PORT_CONGESTION,UNKNOWN,8,1,0.86
1ca11ab9e8,1508162998000,PORT_CONGESTION,US,6,1,0.6744
af47b1adde,1508150471000,PORT_CONGESTION,UNKNOWN,9,1,0.9191
11478cba8b,2017-10-16,PORT_CONGESTION,UNKNOWN,6,1,0.6186
b25a11c079,2017-10-17,PORT_CONGESTION,"VI,CN,IN",7,1,0.7605
49eb4b0150,1508775925000,PORT_CONGESTION,"JP,MM",5,1,0.5104
f73fe2a673,1508938489000,PORT_CONGESTION,UNKNOWN,8,1,0.8583
4bb911347b,1508936511000,PORT_CONGESTION,"HK,BE",9,1,0.9386
d4ebe9cdc9,1509023554000,PORT_CONGESTION,"DE,BE,ZA,VI,CN",6,1,0.6991
c75e7e99dd,1509278453000,PORT_CONGESTION,VI,7,1,0.7308
a9a9c544d2,1509377075000,PORT_CONGESTION,"VI,US",8,1,0.8278
9b77d8b791,1509394759000,PORT_CONGESTION,US,7,1,0.7461
dacb4cdf53,1509544498000,PORT_CONGESTION,BD,8,1,0.8723
e9d0e60a52,1509534273000,PORT_CONGESTION,IN,8,1,0.8881
260fcc0863,1509484621000,PORT_CONGESTION,"LA,US",8,1,0.8694
984cc33578,1509636043000,PORT_CONGESTION,"VI,US",8,1,0.8109
10e2b65e7f,1509619029000,PORT_CONGESTION,UNKNOWN,5,1,0.5634
86b8306bc0,1509986578000,PORT_CONGESTION,UNKNOWN,8,1,0.857
7b467c3422,1509984097000,PORT_CONGESTION,UNKNOWN,8,1,0.8349
c61e5e581b,1509979794000,PORT_CONGESTION,IN,8,1,0.8442
98dd13fa88,1509995018000,PORT_CONGESTION,UNKNOWN,9,1,0.9091
b7278d5652,1510141011000,PORT_CONGESTION,US,8,1,0.8137
d24bf46996,1510321778000,PORT_CONGESTION,VI,5,1,0.5441
c4272a999c,1510591179000,PORT_CONGESTION,US,9,1,0.9199
da8a0cc3d5,1510662021000,PORT_CONGESTION,"CN,TH",6,1,0.6513
c33d06c0d7,1510752654000,PORT_CONGESTION,UNKNOWN,8,1,0.8927
501ac7967b,1510829685000,PORT_CONGESTION,"HK,CN,VI",7,1,0.774
20e918efe4,1510783327000,PORT_CONGESTION,US,9,1,0.9366
8ed57cff94,1510768425000,PORT_CONGESTION,IN,5,1,0.5073
0b779652c2,1510935476000,PORT_CONGESTION,DK,5,1,0.503
b05fdcf062,1510856188000,PORT_CONGESTION,"US,CA",9,1,0.9177
47b8566032,1511262006000,PORT_CONGESTION,"US,CN,VI",7,1,0.7562
b2ade2f7e5,1511535918000,PORT_CONGESTION,BE,9,1,0.9328
9b3cfcb7ec,1511971326000,PORT_CONGESTION,"PL,DE,AU,LV,LT,FI",7,1,0.79
ff74479042,1512055400000,PORT_CONGESTION,UNKNOWN,9,1,0.9171
6d5520c941,1512400457000,PORT_CONGESTION,US,9,1,0.9138
61f31722b7,1512413173000,PORT_CONGESTION,UNKNOWN,8,1,0.8101
7d35587bd5,1512664530000,PORT_CONGESTION,BD,8,1,0.8818
bf50212f52,1512658230000,PORT_CONGESTION,"LA,US,VI",9,1,0.9183
afa54ac98b,1512597042000,PORT_CONGESTION,US,9,1,0.9007
6196c686d3,1513093728000,PORT_CONGESTION,UNKNOWN,8,1,0.8731
3974a99494,1513031006000,PORT_CONGESTION,"US,CN,DE,VI",9,1,0.9186
ca2961928d,1513016626000,PORT_CONGESTION,RU,7,1,0.784
fdc2c48937,2017-12-12,PORT_CONGESTION,AU,7,1,0.7404
128f3353ae,2017-12-13,PORT_CONGESTION,"VI,US",6,1,0.653
52b507cdfd,1513204544000,PORT_CONGESTION,UNKNOWN,8,1,0.8907
89a9a6140c,1513201314000,PORT_CONGESTION,"US,LA,VI",7,1,0.7208
51986424ca,1513190253000,PORT_CONGESTION,VI,9,1,0.9102
2441bf83af,2017-12-14,PORT_CONGESTION,"MY,IN,ID,VN,BD,PH,SG",6,1,0.6847
c32a11416a,1513272105000,PORT_CONGESTION,"BR,CV",5,1,0.5458
15b23fc709,1513371773000,PORT_CONGESTION,"US,VI",6,1,0.6528
66c4ed7e8c,1513369217000,PORT_CONGESTION,US,8,1,0.8781
2f22bdb165,1513610777000,PORT_CONGESTION,"NL,DE,VI",8,1,0.8244
16e36f4a42,2017-12-18,PORT_CONGESTION,UNKNOWN,8,1,0.8106
2902b80a0f,2017-12-18,PORT_CONGESTION,US,8,1,0.8943
ca824de227,1513636687000,PORT_CONGESTION,"US,VI",9,1,0.9178
15690e617d,1513619794000,PORT_CONGESTION,US,9,1,0.9212
f98447959c,2017-12-19,PORT_CONGESTION,UNKNOWN,9,1,0.9049
faf1979396,2017-12-19,GEOPOLITICAL,GB,8,1,0.6704
9b3ec9605e,2017-12-20,PORT_CONGESTION,"VI,CA",7,1,0.7479
65899dfc76,1513850311000,PORT_CONGESTION,"GB,DE",8,1,0.8464
e109e1c24f,1513791954000,PORT_CONGESTION,UNKNOWN,9,1,0.9032
f8b2637821,2017-12-22,PORT_CONGESTION,UNKNOWN,6,1,0.6779
ba831ea25b,2017-12-22,PORT_CONGESTION,VI,5,1,0.556
f8e9a553b8,1513963565000,PORT_CONGESTION,US,9,1,0.9361
668e92dd29,1514316020000,PORT_CONGESTION,"US,CA",9,1,0.9211
29066225ec,1514479933000,PORT_CONGESTION,"US,VI",8,1,0.8369
657baa4c04,1514411499000,PORT_CONGESTION,"US,VI",7,1,0.7835
ef2b5aade1,1514489519000,PORT_CONGESTION,"LR,HK,IN,VI,GB,CN,CH",9,1,0.9254
3a2b5c5697,1514480868000,PORT_CONGESTION,UNKNOWN,5,1,0.5574
100a1d3844,1514638800000,PORT_CONGESTION,UNKNOWN,9,1,0.9103
550a1abf66,1514569270000,PORT_CONGESTION,US,9,1,0.9229
61179a982e,1514811600000,PORT_CONGESTION,UNKNOWN,9,1,0.9207
c6a0c18545,1514743200000,PORT_CONGESTION,US,8,1,0.8885
3b9ec5daed,1514910705000,PORT_CONGESTION,IN,8,1,0.8486
b065499f94,1514906857000,PORT_CONGESTION,UNKNOWN,8,1,0.8328
b1ee8a0180,2018-01-02,PORT_CONGESTION,"SG,CN",6,1,0.6514
2e1fe32fb8,2018-01-02,PORT_CONGESTION,UNKNOWN,5,1,0.5624
507f5a4c49,1514994991000,PORT_CONGESTION,UNKNOWN,5,1,0.5436
06fb0e4e28,1514933057000,PORT_CONGESTION,"US,VI",8,1,0.8823
a6e694e79a,1514927390000,PORT_CONGESTION,US,8,1,0.8855
c9f1821410,1515015327000,PORT_CONGESTION,IN,7,1,0.7962
2cfe1f967d,1515010110000,PORT_CONGESTION,"US,KN",9,1,0.9322
8a856c6538,1515162145000,PORT_CONGESTION,US,8,1,0.8499
5dc9a9fb87,1515156907000,PORT_CONGESTION,IN,8,1,0.8763
0f6be5a2ae,1515104941000,PORT_CONGESTION,UNKNOWN,8,1,0.8902
0687c3126a,1515190182000,PORT_CONGESTION,US,7,1,0.7709
6ee92741a3,1515183742000,PORT_CONGESTION,US,9,1,0.9187
5890164819,1515420361000,PORT_CONGESTION,"IN,AE",5,1,0.5591
3067e6c79c,2018-01-08,PORT_CONGESTION,UNKNOWN,7,1,0.7341
87fba4d033,1515447762000,PORT_CONGESTION,"CA,US,VI",8,1,0.8531
8d7bc4b9fa,2018-01-09,LABOR_STRIKE,"MX,VI,US,AS",7,1,0.7863
1ac2e89afb,2018-01-09,PORT_CONGESTION,KN,7,1,0.7097
d12504821f,1515521797000,PORT_CONGESTION,UNKNOWN,9,1,0.9118
704fb0474a,2018-01-10,PORT_CONGESTION,UNKNOWN,7,1,0.783
4a5360924d,1515626299000,PORT_CONGESTION,"US,GB",9,1,0.9003
452004fbfd,1515611890000,PORT_CONGESTION,"CA,KN",9,1,0.9198
d7696b15ae,1515707168000,PORT_CONGESTION,US,9,1,0.9042
171ae85112,1515705161000,PORT_CONGESTION,UNKNOWN,8,1,0.8458
9b3ed64eb8,1515938400000,PORT_CONGESTION,"NL,BE,US,GB",8,1,0.8628
4f2114c2ed,1516028400000,PORT_CONGESTION,UNKNOWN,7,1,0.7779
92a4f95894,2018-01-15,PORT_CONGESTION,VI,7,1,0.7966
6e0b98317c,1516104060000,PORT_CONGESTION,DE,8,1,0.8781
c479ad7218,2018-01-16,PORT_CONGESTION,UNKNOWN,8,1,0.8677
7431fa4e5a,1516307323000,PORT_CONGESTION,UNKNOWN,8,1,0.8664
4546751ba1,1516633772000,PORT_CONGESTION,UNKNOWN,8,1,0.8797
8992164dbb,1516631159000,PORT_CONGESTION,"IN,CN",8,1,0.8241
afb0374def,1516629832000,PORT_CONGESTION,US,9,1,0.9368
9e9e081f4e,2018-01-22,PORT_CONGESTION,"IN,MY,VN,BD,PH,SG",7,1,0.7754
8632f5d035,1516733865000,PORT_CONGESTION,US,9,1,0.9332
aeb5bf1c1f,2018-01-24,PORT_CONGESTION,"EG,JO,QA,SA,AE,VI",6,1,0.6643
260bb51616,1516891448000,PORT_CONGESTION,LA,8,1,0.8949
993160ee5a,1516825700000,PORT_CONGESTION,LA,8,1,0.8888
7d11af8cf0,1516819585000,PORT_CONGESTION,US,9,1,0.9332
e163d266ab,1516983223000,PORT_CONGESTION,US,9,1,0.9196
e4f5d036fb,2018-01-26,GENERAL_DISRUPTION,UNKNOWN,6,1,0.6421
66ce6ca0db,2018-01-26,PORT_CONGESTION,UNKNOWN,8,1,0.8385
0df1c8644e,1517076000000,PORT_CONGESTION,UNKNOWN,8,1,0.8899
8ceade371f,2018-01-29,LABOR_STRIKE,VI,6,1,0.6347
e45dbca045,1517267645000,PORT_CONGESTION,US,9,1,0.9328
e10f95a336,2018-01-30,PORT_CONGESTION,UNKNOWN,8,1,0.8031
36b7fb2b1c,1517353457000,PORT_CONGESTION,FR,8,1,0.8324
032f0b7206,2018-01-31,PORT_CONGESTION,UNKNOWN,5,1,0.5923
8dff96d604,2018-01-31,PORT_CONGESTION,UNKNOWN,7,1,0.7916
9bec49f91d,2018-01-31,PORT_CONGESTION,UNKNOWN,8,1,0.8516
5f45e40b1d,1517607775000,PORT_CONGESTION,UNKNOWN,8,1,0.8544
95f31d99af,1517864051000,PORT_CONGESTION,"GH,US",7,1,0.7654
02d4888881,1518022916000,PORT_CONGESTION,"US,VI",8,1,0.8803
3cdda48e8b,1518127381000,PORT_CONGESTION,"US,VI,CN,IN",8,1,0.8625
d935887bd8,1518440400000,PORT_CONGESTION,US,9,1,0.9332
e35b6d44bd,1518625812000,PORT_CONGESTION,"US,AS,VI",9,1,0.927
47bd2ad0a7,1518616333000,PORT_CONGESTION,HK,9,1,0.9037
3c3665e752,1518548795000,PORT_CONGESTION,US,9,1,0.9407
ca02debe6d,1518709768000,PORT_CONGESTION,US,9,1,0.9181
11d839df22,1518647839000,PORT_CONGESTION,US,8,1,0.8621
f04c51938f,1518799492000,PORT_CONGESTION,US,9,1,0.9301
22ec0201f8,1518734616000,PORT_CONGESTION,US,9,1,0.9303
4db60df6e1,1518722281000,PORT_CONGESTION,UNKNOWN,7,1,0.7462
586d642a01,1518814814000,PORT_CONGESTION,UNKNOWN,7,1,0.7893
f50adaa336,1518812744000,PORT_CONGESTION,CN,8,1,0.8059
e30852443d,1519045200000,PORT_CONGESTION,"US,CA,MX",8,1,0.8198
572278dcc7,1519137400000,PORT_CONGESTION,"US,AS",8,1,0.886
6dabdfafe1,1519162458000,PORT_CONGESTION,"US,KI",9,1,0.9197
adfe519e54,1519397235000,PORT_CONGESTION,"US,VI",8,1,0.81
613498baab,1519331163000,PORT_CONGESTION,US,9,1,0.9272
9dbf44bb9a,1519413674000,PORT_CONGESTION,"US,CA,VI",9,1,0.9312
38c39bea5a,1519650000000,PORT_CONGESTION,UNKNOWN,8,1,0.8885
585f76b437,1519747075000,PORT_CONGESTION,"SG,CN",6,1,0.7
77ffc83b13,1519999756000,PORT_CONGESTION,KI,7,1,0.7538
91e521b19e,1520028197000,PORT_CONGESTION,UNKNOWN,8,1,0.8853
c47d590ffc,1520352454000,PORT_CONGESTION,IN,8,1,0.8932
3abda5f462,1520297968000,PORT_CONGESTION,"US,DE",8,1,0.885
3c0bf50879,1520278244000,PORT_CONGESTION,US,9,1,0.9341
51f0c2c8f5,1520374138000,PORT_CONGESTION,US,6,1,0.6041
050c45d1da,1520449710000,PORT_CONGESTION,US,9,1,0.9364
52a6f6f118,1520551493000,PORT_CONGESTION,"US,CA,VI",8,1,0.8778
d94a820515,1520542137000,PORT_CONGESTION,US,9,1,0.9135
adaf4fb2a9,1520532916000,PORT_CONGESTION,"US,VI",9,1,0.9266
a14c413281,1520616720000,PORT_CONGESTION,UNKNOWN,9,1,0.9221
7ad2441891,1520950727000,PORT_CONGESTION,US,9,1,0.9301
2e1c082931,1520884545000,PORT_CONGESTION,US,9,1,0.93
18878a09c5,1521131865000,PORT_CONGESTION,SG,8,1,0.8314
4716b37947,1521124706000,PORT_CONGESTION,"VI,DE,KN",7,1,0.7666
ccd3df6a53,1521096595000,PORT_CONGESTION,UNKNOWN,8,1,0.8403
31eaf1b8a2,1521063355000,PORT_CONGESTION,"US,VI",9,1,0.9314
45d8588d18,1521206493000,PORT_CONGESTION,US,7,1,0.7327
e0c006669e,1521145094000,PORT_CONGESTION,"BD,IN",9,1,0.918
93d8f76f07,1521133998000,PORT_CONGESTION,"US,CN",9,1,0.9201
0c7ccfce65,1521234898000,PORT_CONGESTION,US,9,1,0.9314
37026feaf7,1521475771000,PORT_CONGESTION,BR,9,1,0.9134
3b4a54aa44,1521562985000,PORT_CONGESTION,US,9,1,0.9369
2aeeacebcb,1521638915000,PORT_CONGESTION,US,8,1,0.862
b0d7f75014,1521636137000,PORT_CONGESTION,US,9,1,0.9305
afa0d7d42f,1521665034000,PORT_CONGESTION,US,7,1,0.7086
df4fc2ed76,1521660435000,PORT_CONGESTION,"LA,US",9,1,0.9016
32f06f3610,1521658946000,PORT_CONGESTION,UNKNOWN,5,1,0.5051
7c60792aac,1521654798000,PORT_CONGESTION,"US,VI",8,1,0.8983
cfc8dcf62d,1521811065000,PORT_CONGESTION,"HN,US,ZA,BR,PE,VI,CO,ET,LA",8,1,0.8343
2a165bcc4d,1522083099000,PORT_CONGESTION,"LA,US",9,1,0.9267
3ccde4dab2,1522162800000,PORT_CONGESTION,HK,7,1,0.7928
5e9803d5ab,1522249111000,PORT_CONGESTION,IN,8,1,0.897
55d8fea19c,1522181974000,PORT_CONGESTION,US,8,1,0.8783
405106bea0,1522503743000,PORT_CONGESTION,UNKNOWN,9,1,0.9342
4d0c9eed77,1522681947000,PORT_CONGESTION,US,6,1,0.6957
18e4755a7d,1522695337000,PORT_CONGESTION,IN,7,1,0.78
5305d33e6a,1522791761000,PORT_CONGESTION,"US,VI,JP",6,1,0.6482
58f9bf67e8,1522775735000,PORT_CONGESTION,US,9,1,0.9214
437f7a02ee,1523022409000,PORT_CONGESTION,IN,8,1,0.8938
87e4e7634d,1522953473000,PORT_CONGESTION,"GB,IT",6,1,0.6199
0bd88d907a,1523282400000,PORT_CONGESTION,UNKNOWN,8,1,0.8613
f0dcf7cb2c,1523311325000,PORT_CONGESTION,US,9,1,0.9106
d41ca776f5,1523638343000,PORT_CONGESTION,"FR,GB",7,1,0.7654
17d7c1867e,1523625460000,PORT_CONGESTION,"JP,CN",5,1,0.5828
06b00644a8,1523570291000,PORT_CONGESTION,"US,CA",9,1,0.9321
fb29cc4309,1523567994000,PORT_CONGESTION,"US,CN,NL,KE",8,1,0.8448
546332d704,1523914928000,PORT_CONGESTION,"LA,US",9,1,0.9185
c7d694a55b,1523901708000,PORT_CONGESTION,US,9,1,0.934
945ae3a0eb,1524171985000,PORT_CONGESTION,"US,VI",8,1,0.817
2719e4f0ee,1524163831000,PORT_CONGESTION,"VI,US",7,1,0.7948
ffcf5bb3dd,1524163615000,PORT_CONGESTION,"RU,KZ,CN",7,1,0.7634
b96b5e204a,1524312000000,PORT_CONGESTION,US,8,1,0.8938
bc70dae0c1,1524515473000,PORT_CONGESTION,US,8,1,0.8157
89462816de,1524603057000,PORT_CONGESTION,US,9,1,0.9244
05ef6b0e9c,1524760627000,PORT_CONGESTION,"BE,DE",8,1,0.837
803adb8f2a,1524765161000,PORT_CONGESTION,US,8,1,0.8786
fcd636c7b3,1524860075000,PORT_CONGESTION,US,9,1,0.9181
5f3995bd8d,1525126570000,PORT_CONGESTION,US,9,1,0.9283
820181b512,1525272542000,PORT_CONGESTION,"BD,IN",7,1,0.7831
66f40f8186,1525287331000,PORT_CONGESTION,UNKNOWN,5,1,0.5578
64ee35af4b,1525444621000,PORT_CONGESTION,"BE,DE",9,1,0.9364
6150ee6775,1525379883000,PORT_CONGESTION,UNKNOWN,5,1,0.5781
9979833fa5,1525694400000,PORT_CONGESTION,US,9,1,0.9288
44f3dedc94,1525901637000,PORT_CONGESTION,UNKNOWN,8,1,0.8989
cc27bdfdfd,1525988867000,PORT_CONGESTION,UNKNOWN,6,1,0.6474
61855dba6e,1526329285000,PORT_CONGESTION,US,8,1,0.8884
848a61be8c,1526486674000,PORT_CONGESTION,UNKNOWN,9,1,0.9191
e874c45ff6,1526418918000,PORT_CONGESTION,US,9,1,0.9175
92cbe9bb3a,1526415120000,PORT_CONGESTION,"US,KN",9,1,0.9326
86ead04e2a,1526516197000,PORT_CONGESTION,"LA,VI,US",6,1,0.6356
d33969ad0b,1526495676000,PORT_CONGESTION,UNKNOWN,8,1,0.8988
b56781d45a,1526598493000,PORT_CONGESTION,US,8,1,0.8844
68d5d4f5b8,1526579286000,PORT_CONGESTION,US,6,1,0.681
663226ed6c,1526908441000,PORT_CONGESTION,DE,8,1,0.8281
a340203a92,1527094100000,PORT_CONGESTION,US,8,1,0.8909
7ebfc4fdda,1527021038000,PORT_CONGESTION,"US,GB",9,1,0.9156
ccac1ca53a,1527196691000,PORT_CONGESTION,UNKNOWN,8,1,0.8806
8fa06d9e1b,1527342097000,PORT_CONGESTION,"US,CN",8,1,0.8853
52bc56e3bf,1527615855000,PORT_CONGESTION,US,9,1,0.9372
ad2e449351,1528040908000,PORT_CONGESTION,UNKNOWN,7,1,0.7851
efcf43f8ff,1528204854000,PORT_CONGESTION,UNKNOWN,8,1,0.891
5f75d169e0,1528140516000,PORT_CONGESTION,US,8,1,0.8147
f9f405aba6,1528292388000,PORT_CONGESTION,"VI,GB,CN",8,1,0.8417
fa76039c9b,1528218087000,PORT_CONGESTION,SG,8,1,0.876
8ab59e0e06,1528385655000,PORT_CONGESTION,FR,6,1,0.6965
a862a4bfad,1528409580000,PORT_CONGESTION,"VI,AS",5,1,0.592
9b428019e4,1528642257000,PORT_CONGESTION,UNKNOWN,9,1,0.9205
cbf8f76f8c,1529006739000,PORT_CONGESTION,"IN,JP",8,1,0.8021
26490af44a,1529089223000,PORT_CONGESTION,US,9,1,0.9277
00c987b8a9,1529421716000,PORT_CONGESTION,US,5,1,0.5006
a3fb18c33f,1529347148000,PORT_CONGESTION,IN,8,1,0.861
d09767dc76,1529598002000,PORT_CONGESTION,"DE,FI",9,1,0.9037
f2f102b611,1529959792000,PORT_CONGESTION,FR,9,1,0.9043
8d8fc76282,1530201247000,PORT_CONGESTION,"CN,JP,DE",7,1,0.7204
11291d14f0,1530152519000,PORT_CONGESTION,UNKNOWN,9,1,0.9054
028d725a64,1530276018000,PORT_CONGESTION,"US,AS",6,1,0.6911
625f2c3415,1530220545000,PORT_CONGESTION,US,5,1,0.5963
1ff98d0a5e,1530307215000,PORT_CONGESTION,"GB,CN",5,1,0.5631
2ae8dd4288,1530292066000,PORT_CONGESTION,DK,5,1,0.5632
aa6b1b0e8b,1530461281000,PORT_CONGESTION,US,8,1,0.8904
a380ffedcb,1530628774000,PORT_CONGESTION,US,8,1,0.8104
2ecfae029f,1530807264000,PORT_CONGESTION,UNKNOWN,6,1,0.6045
ef21640e59,1531174839000,PORT_CONGESTION,UNKNOWN,8,1,0.8812
c3265f11a6,1531343667000,PORT_CONGESTION,US,9,1,0.9288
4fc2877110,1531331001000,PORT_CONGESTION,"IN,JP",7,1,0.7527
ba3e99f8cb,1531417887000,PORT_CONGESTION,US,8,1,0.886
8bbbec5404,1532012934000,PORT_CONGESTION,SG,9,1,0.9021
6f3e91e9e7,1532452481000,PORT_CONGESTION,US,8,1,0.89
52cb403500,1532614879000,PORT_CONGESTION,SG,7,1,0.7951
e87a3fb083,1532552657000,PORT_CONGESTION,"US,CA,VI",9,1,0.9234
c23844b8fd,1532544423000,PORT_CONGESTION,US,8,1,0.8521
56c8c6976b,1532795960000,PORT_CONGESTION,UNKNOWN,8,1,0.8745
5c0373bf02,1532957583000,PORT_CONGESTION,US,8,1,0.8062
10ae442002,1533129552000,PORT_CONGESTION,IN,8,1,0.8632
a3bb9b0739,1533073720000,PORT_CONGESTION,"LA,US",5,1,0.5692
fd370dfa07,1533154685000,PORT_CONGESTION,US,8,1,0.86
0c482cfe24,1533330403000,PORT_CONGESTION,UNKNOWN,9,1,0.9346
630ed41071,1533321541000,PORT_CONGESTION,IN,5,1,0.5813
c978db39f5,1533591985000,PORT_CONGESTION,"MX,CN,US",9,1,0.9249
16754f7429,1533582731000,PORT_CONGESTION,"LA,US",8,1,0.8917
791094c7eb,1533680887000,PORT_CONGESTION,UNKNOWN,5,1,0.5953
a0c12d2402,1533833356000,PORT_CONGESTION,US,7,1,0.7072
f0171fc922,1533822056000,PORT_CONGESTION,UNKNOWN,5,1,0.5883
02b7930a1a,1534172612000,PORT_CONGESTION,UNKNOWN,7,1,0.7496
e8a6e26e00,1534263383000,PORT_CONGESTION,US,9,1,0.9211
067f3f2b81,1534517458000,PORT_CONGESTION,DE,9,1,0.9127
e4e23366df,1534452569000,PORT_CONGESTION,US,8,1,0.8609
6ea9e7d1d0,1534448504000,PORT_CONGESTION,UNKNOWN,8,1,0.8972
f8ac25f41f,1534860123000,PORT_CONGESTION,IN,8,1,0.8665
1b1884bcb0,1534794772000,PORT_CONGESTION,UNKNOWN,8,1,0.87
45861b6474,1534885789000,PORT_CONGESTION,US,8,1,0.8457
6dba789043,1535036245000,PORT_CONGESTION,"CN,SI",7,1,0.7613
ece4d144e2,1535569704000,PORT_CONGESTION,UNKNOWN,8,1,0.8681
